"Location","Loc_no","No_spp","Phi_in","Alpha","Wgt_n2","Phi_out","Spnum_in","Spnum_out","Iter"
"SP75",2008,58,0.404,7.66,33.8,0.74,57.6,175.4,6
"SP76",2009,62,0.4,8.32,30.27,0.74,49.9,158.4,7
"SP77",2010,51,0.406,7.63,35.64,0.74,51.8,156.4,6
"SP78",2011,39,0.426,6.78,38.47,0.74,49.7,137,8
"SP79",2012,71,0.453,5.93,35.59,0.74,48.5,122.1,8
"SP80",2013,49,0.338,8.27,35.4,0.74,56.2,194.4,5
"SP81",2014,51,0.381,7.37,34.97,0.74,57.7,178.3,5
"SP82",2015,37,0.393,7.38,33.13,0.74,56.4,170.5,6
"SP83",2016,33,0.356,10.4,32.05,0.74,49.1,183.9,7
"SP84",2017,49,0.398,7.72,36.17,0.74,57.9,178.4,6
"SP85",2018,100,0.417,6.06,33.14,0.74,58.6,158,5
"SP86",2019,44,0.41,7.37,34.6,0.74,55.1,163.5,6
"SP87",2020,38,0.4,7.76,36.03,0.74,50.8,155.9,6
"SP88",2021,44,0.398,7.79,35.4,0.74,51.1,157.8,6
"SP89",2022,54,0.448,6.44,34.61,0.74,49.5,129.6,9
"SP90",2023,50,0.351,7.89,35.17,0.74,55.1,182.9,5
"SP91",2024,128,0.394,5.87,31.46,0.74,66.2,181.1,4
"SP92",2025,73,0.413,5.99,33.02,0.74,63.9,172.6,5
"SP93",2026,51,0.44,5.04,33.5,0.74,71.7,173,4
"SP94",2027,42,0.374,6.49,27.76,0.74,51.7,152.1,4
"SP95",2028,56,0.392,6.55,32.23,0.74,53.8,155,5
"SP96",2029,49,0.396,6.91,35.65,0.74,52.2,153.4,5
"SP97",2030,36,0.387,8.11,34.65,0.74,47.2,150.2,6
"SP98",2031,40,0.417,7.62,34.8,0.74,52.8,157.4,6
"SP99",2032,30,0.419,8.7,34.68,0.74,49.1,153.6,7
"SR89",2033,16,0.139,19.13,39.77,0.74,36.9,302.6,7
"SR99",2034,242,0.246,11.96,31.28,0.74,65.4,321.8,5
"SS09",2035,40,0.226,15.07,31.8,0.74,56.7,325.6,4
"SS10",2036,3,0.164,16.95,27.84,0.74,41.6,296.2,6
"SS11",2037,0,0.161,16.59,29.39,0.74,49,346.6,6
"SS14",2038,89,0.16,17.17,35.58,0.74,41.5,300.3,6
"SS19",2039,0,0.168,18.8,42.72,0.74,43.4,321.7,4
"SS20",2040,42,0.309,10.81,38.3,0.74,79.1,330.7,5
"SS21",2041,115,0.321,10.63,38.42,0.74,83.4,337.8,5
"SS22",2042,95,0.314,10.19,37.91,0.74,80.3,322.6,5
"SS30",2043,30,0.318,10.93,39.93,0.74,81.8,336.5,5
"SS31",2044,39,0.319,10.97,40.11,0.74,82.9,341.7,5
"SS32",2045,169,0.328,10.04,38.3,0.74,85,330.6,5
"SS38",2046,4,0.146,23.62,33.74,0.74,35,311.6,4
"SS39",2047,2,0.141,26.55,34.48,0.74,31.7,304.1,5
"SS40",2048,133,0.342,9.26,43.91,0.74,90.9,331.4,6
"SS41",2049,61,0.317,10.91,42.69,0.74,80.3,330.7,5
"SS42",2050,51,0.316,10.75,36.8,0.74,77.3,316.8,6
"SS43",2051,101,0.255,13.27,34.45,0.74,63.4,323.2,4
"SS44",2052,104,0.321,10.17,36.17,0.74,80.9,321.3,5
"SS48",2053,87,0.266,12.04,28.06,0.74,64,305.4,4
"SS49",2054,51,0.175,18.74,32.17,0.74,40.3,294.6,4
"SS50",2055,100,0.33,10.36,43.09,0.74,85.1,334,6
"SS51",2056,78,0.327,10.21,44.58,0.74,82.3,321.8,6
"SS52",2057,58,0.322,10.54,39.4,0.74,79,316.5,6
"SS53",2058,84,0.32,10.61,36.68,0.74,78.4,318.6,5
"SS54",2059,156,0.325,10.02,33.73,0.74,83,325.2,5
"SS58",2060,60,0.207,17.11,34.01,0.74,50.5,327.3,4
"SS59",2061,15,0.168,24.13,34.31,0.74,35,297.9,4
"SS60",2062,43,0.323,10.38,38.69,0.74,77.8,308.8,6
"SS61",2063,60,0.339,9.97,43.78,0.74,85.5,324.1,6
"SS62",2064,131,0.329,10.49,41.05,0.74,80.4,317.2,6
"SS63",2065,124,0.336,9.81,36.28,0.74,87.8,333.5,5
"SS64",2066,222,0.352,8.67,30.56,0.74,93.9,329.5,5
"SS68",2067,13,0.129,29.05,40.52,0.74,25,263.3,4
"SS69",2068,15,0.137,29.04,35.78,0.74,26,268.1,4
"SS70",2069,42,0.332,9.75,35.03,0.74,77,291.8,6
"SS71",2070,66,0.331,10.37,40.09,0.74,84.5,330.7,6
"SS72",2071,47,0.326,10.94,40.74,0.74,79.5,321.1,6
"SS73",2072,87,0.383,7.36,32.79,0.74,122,377.5,5
"SS74",2073,210,0.338,7.66,28.94,0.74,110.5,368.3,4
"SS75",2074,60,0.232,12.63,33.88,0.74,67.2,351.5,5
"SS77",2075,1,0.151,24.36,39.75,0.74,38.1,340.6,4
"SS78",2076,4,0.134,26.97,37.6,0.74,26.1,260.8,4
"SS79",2077,2,0.151,25.92,31.77,0.74,29.4,276.9,5
"SS80",2078,72,0.341,8.72,33.1,0.74,78.3,277.2,6
"SS81",2079,51,0.34,9.76,36.38,0.74,88.5,332.2,6
"SS82",2080,148,0.357,8.89,35.94,0.74,99.5,348.4,5
"SS83",2081,170,0.387,7.47,31.39,0.74,123.9,383.3,5
"SS84",2082,229,0.319,8.4,30.35,0.74,103.8,371.9,4
"SS87",2083,26,0.226,15.17,25,0.74,44.1,253.9,4
"SS88",2084,13,0.201,18.75,26.81,0.74,45.2,313.4,4
"SS89",2085,0,0.178,21.96,38.87,0.74,45.8,363,5
"SS90",2086,77,0.347,7.88,32.59,0.74,79.3,265.5,5
"SS91",2087,111,0.344,9.57,34.44,0.74,84,307.5,7
"SS92",2088,153,0.367,8.57,33.31,0.74,102.7,348.4,6
"SS93",2089,78,0.351,8.81,29.02,0.74,98.3,346.7,5
"SS94",2090,114,0.324,10.33,34.24,0.74,88.5,349.8,6
"SS96",2091,20,0.254,12.57,23.68,0.74,48.9,239.7,5
"SS97",2092,31,0.263,14.16,19.51,0.74,56.1,290.9,5
"SS98",2093,9,0.173,25.1,29.96,0.74,38.5,332.7,5
"SS99",2094,7,0.189,20.36,38.74,0.74,49.9,370.1,5
"ST00",2095,106,0.343,8.09,34.46,0.74,75.3,256.5,5
"ST01",2096,36,0.351,7.55,34.47,0.74,79.1,257.7,5
"ST02",2097,33,0.348,9.35,30.25,0.74,86.3,310.4,7
"ST03",2098,129,0.344,8.29,32.02,0.74,78.3,268.7,6
"ST04",2099,37,0.277,10.26,30.84,0.74,54.3,230,5
"ST06",2100,13,0.247,13.17,21.74,0.74,44.1,223.6,6
"ST07",2101,34,0.283,12.3,24.75,0.74,70.9,331.2,4
"ST08",2102,13,0.191,21.24,31.3,0.74,43.7,330.8,4
"ST09",2103,9,0.167,24.15,37.77,0.74,42.1,362.6,5
"ST10",2104,84,0.354,8.33,31.93,0.74,90.7,306.3,6
"ST11",2105,58,0.358,8.41,32.82,0.74,91.7,309.1,6
"ST12",2106,33,0.308,8.7,30.91,0.74,61.6,229.2,4
"ST13",2107,55,0.342,8.53,33.51,0.74,81.2,283.1,6
"ST14",2108,85,0.279,9.72,26.6,0.74,53.3,219.3,4
"ST16",2109,15,0.186,19.53,31.23,0.74,32.7,232.9,5
"ST17",2110,36,0.203,18.8,32.96,0.74,40.8,275.7,5
"ST18",2111,21,0.196,20.1,35.44,0.74,40.6,289.6,5
"ST19",2112,14,0.177,23.22,35.91,0.74,44,359.9,5
"ST20",2113,58,0.366,7.14,34.14,0.74,90.2,278.8,6
"ST21",2114,124,0.365,7.54,36.78,0.74,90.6,287.8,6
"ST22",2115,39,0.315,8.8,31.3,0.74,62.4,230.2,5
"ST23",2116,70,0.316,9.11,29.27,0.74,61.3,230.4,5
"ST24",2117,35,0.241,12.99,28.72,0.74,45.3,233.4,4
"ST25",2118,43,0.192,18.42,33.44,0.74,38.5,266.8,4
"ST26",2119,35,0.185,19.24,32.84,0.74,39.2,280,4
"ST27",2120,10,0.204,17.94,38.39,0.74,39.2,256.8,5
"ST28",2121,35,0.256,13.66,29.27,0.74,50.3,256.1,5
"ST29",2122,10,0.165,25.08,35.06,0.74,37.8,332.4,5
"ST30",2123,70,0.373,6.79,38.1,0.74,85.6,256.1,5
"ST31",2124,69,0.354,8.04,32.29,0.74,71.9,239.6,5
"ST32",2125,26,0.338,9.07,32.5,0.74,64.2,231.5,6
"ST33",2126,34,0.329,9.79,35.81,0.74,62.1,234.5,6
"ST34",2127,23,0.32,9.88,37.52,0.74,76,293.9,6
"ST35",2128,83,0.306,10.34,34.74,0.74,73.7,299,5
"ST36",2129,46,0.264,12.09,31.55,0.74,59.9,283.6,4
"ST37",2130,17,0.218,17.37,39.85,0.74,42.7,266.3,5
"ST38",2131,13,0.268,12.21,32.26,0.74,53.5,251.3,5
"ST39",2132,5,0.278,11.52,31.7,0.74,56.3,252.6,5
"ST40",2133,91,0.377,6.63,36.93,0.74,88.4,260.2,5
"ST41",2134,65,0.365,7.61,31.4,0.74,74,236.4,5
"ST42",2135,45,0.355,8.33,39.09,0.74,69.9,236.4,5
"ST43",2136,63,0.339,9.23,38.85,0.74,69.4,250.6,6
"ST44",2137,43,0.329,9.54,37.79,0.74,74.8,281,5
"ST45",2138,207,0.317,8.99,35.66,0.74,77.9,291,4
"ST46",2139,83,0.304,9.8,33.99,0.74,69.1,274.4,4
"ST47",2140,9,0.28,12.42,35.39,0.74,57.3,265,5
"ST48",2141,10,0.244,13.57,36.62,0.74,51.2,266,5
"ST49",2142,39,0.307,10.7,35.48,0.74,63,257.7,6
"ST50",2143,199,0.374,6.97,35.74,0.74,92,278.8,5
"ST51",2144,71,0.377,7.18,36.84,0.74,80.9,247.2,6
"ST52",2145,20,0.369,8.18,37.63,0.74,73.1,239.7,6
"ST53",2146,36,0.362,7.61,36.21,0.74,85.1,273.5,5
"ST54",2147,71,0.347,8.31,37.17,0.74,81.4,278.8,5
"ST55",2148,108,0.337,8.56,35.07,0.74,79.1,279.9,5
"ST56",2149,19,0.319,9.47,34.85,0.74,69.1,262.9,5
"ST57",2150,116,0.288,13.6,42.82,0.74,58.5,277.3,6
"ST58",2151,25,0.269,12.53,37.5,0.74,54.7,259.7,5
"ST59",2152,76,0.323,11.43,39.83,0.74,62.3,254.5,7
"ST60",2153,134,0.384,6.5,33.96,0.74,90.7,262.6,5
"ST61",2154,91,0.384,6.61,34.52,0.74,87,253.5,5
"ST62",2155,38,0.377,7.03,37.25,0.74,83.2,251.6,5
"ST63",2156,30,0.363,7.66,34.35,0.74,84.9,273.1,5
"ST64",2157,36,0.357,7.94,34.49,0.74,83.2,275.2,5
"ST65",2158,26,0.356,8.69,32.87,0.74,69.1,238.2,6
"ST66",2159,64,0.358,8.93,29.53,0.74,62.6,217.9,6
"ST67",2160,63,0.31,12.71,40.85,0.74,61.2,270,7
"ST68",2161,56,0.386,9.06,31.73,0.74,64.4,215.3,7
"ST69",2162,80,0.321,11.64,38.58,0.74,60.3,250.3,7
"ST70",2163,129,0.391,6.38,33.39,0.74,92,261.7,5
"ST71",2164,105,0.388,6.59,32.81,0.74,88.2,255.3,5
"ST72",2165,60,0.375,7.2,33.04,0.74,87.1,267.7,5
"ST73",2166,54,0.387,6.97,33.84,0.74,92,274,5
"ST74",2167,114,0.369,7.68,33.44,0.74,85.8,274.1,5
"ST75",2168,44,0.381,8.72,28.08,0.74,66.2,220.5,6
"ST76",2169,70,0.338,9.8,32.39,0.74,70.8,265.5,6
"ST77",2170,57,0.389,8.13,31.24,0.74,63.3,200.7,7
"ST78",2171,104,0.395,8.39,30.46,0.74,65.1,207.8,7
"ST79",2172,84,0.351,10.47,38.35,0.74,67,251.7,7
"ST80",2173,117,0.437,5.77,24.98,0.74,84.5,216.6,6
"ST81",2174,109,0.401,6.26,33.59,0.74,87.2,242.9,5
"ST82",2175,80,0.378,7.26,31.73,0.74,89.3,274.2,5
"ST83",2176,35,0.376,9.66,31.08,0.74,65.5,227.5,7
"ST84",2177,99,0.371,8.52,30.21,0.74,76.6,257.3,6
"ST85",2178,41,0.375,8.79,27.93,0.74,62.5,210.7,6
"ST86",2179,42,0.382,8.03,26.82,0.74,61.9,198.2,6
"ST87",2180,44,0.408,7.37,27.48,0.74,67,198.8,6
"ST88",2181,76,0.399,7.16,27.81,0.74,60.5,178.9,6
"ST89",2182,93,0.406,7.12,31.49,0.74,64.4,188.4,6
"ST90",2183,155,0.439,5.94,25.74,0.74,83,214.9,6
"ST91",2184,112,0.409,6.99,27.39,0.74,76.8,221.8,6
"ST92",2185,33,0.374,9.37,34.2,0.74,72.4,252.6,6
"ST93",2186,101,0.369,9.23,31.48,0.74,66.4,229.3,7
"ST94",2187,45,0.343,12.08,34.6,0.74,56.6,230.9,7
"ST95",2188,48,0.357,9.7,33.58,0.74,59.3,214.4,6
"ST96",2189,107,0.374,8.8,28.63,0.74,63,212.9,6
"ST97",2190,72,0.377,8.59,29.95,0.74,66,219.5,6
"ST98",2191,66,0.399,7.87,32.42,0.74,65.2,200.7,7
"ST99",2192,54,0.349,9.4,29.28,0.74,53.4,191.1,7
"SU00",2193,101,0.417,5.86,27.8,0.74,106.8,285.6,4
"SU01",2194,80,0.403,7.48,30.31,0.74,74.5,223.8,7
"SU02",2195,33,0.383,8.76,33.24,0.74,68.9,228.1,7
"SU03",2196,61,0.373,9.22,35.79,0.74,66.8,230.1,7
"SU04",2197,21,0.337,12.75,38.46,0.74,54.9,231.6,7
"SU05",2198,47,0.337,12.69,38.63,0.74,54.6,230,7
"SU06",2199,46,0.335,11.79,37.62,0.74,53.4,216.6,7
"SU07",2200,36,0.372,8.77,31.04,0.74,57.7,193.5,7
"SU08",2201,28,0.382,8.94,27.12,0.74,66.6,224,7
"SU09",2202,66,0.419,7.1,25.49,0.74,67.1,192.7,7
"SU10",2203,156,0.438,4.49,28.36,0.74,141.7,326.8,4
"SU11",2204,125,0.433,5.49,29.3,0.74,107.8,273.9,4
"SU12",2205,87,0.405,8.06,34.22,0.74,72.2,223.2,7
"SU13",2206,85,0.373,10.03,36.09,0.74,63,224.7,7
"SU14",2207,57,0.345,12.51,39.31,0.74,54.8,226.2,7
"SU15",2208,38,0.332,13.53,42.27,0.74,52.6,229.3,7
"SU16",2209,105,0.354,9.76,31.36,0.74,57,206.5,7
"SU17",2210,118,0.342,10.5,37.32,0.74,52.9,201.8,7
"SU18",2211,27,0.386,8.83,27.95,0.74,63.8,211.9,7
"SU19",2212,28,0.379,8.33,32.33,0.74,55.1,177.5,7
"SU20",2213,269,0.448,4.36,29.86,0.74,146,328.5,4
"SU21",2214,275,0.433,4.47,29.48,0.74,140.2,324.4,4
"SU22",2215,126,0.39,8.22,29.96,0.74,82.9,267.9,6
"SU23",2216,74,0.353,10.61,37.63,0.74,59,222.4,7
"SU24",2217,32,0.349,11.18,39.75,0.74,56.9,220.1,7
"SU25",2218,23,0.326,13,42.06,0.74,51.8,223.1,7
"SU26",2219,89,0.327,11.23,40.51,0.74,55.8,226,6
"SU27",2220,22,0.318,13.1,40.11,0.74,48.9,214.3,7
"SU28",2221,63,0.34,9.92,33.42,0.74,52.4,195,7
"SU29",2222,48,0.386,8.24,31.96,0.74,59.2,189.4,7
"SU30",2223,277,0.43,4.58,32.03,0.74,138.5,325,4
"SU31",2224,164,0.387,6.67,28.03,0.74,91.5,270,4
"SU32",2225,67,0.413,6.63,26.45,0.74,90.3,256.5,5
"SU33",2226,42,0.374,9.54,34.24,0.74,62.2,216.2,7
"SU34",2227,40,0.347,12.61,39.08,0.74,53.3,217.6,8
"SU35",2228,29,0.326,12.81,40.28,0.74,52,222.9,7
"SU36",2229,29,0.326,10.79,36.36,0.74,56.3,224,6
"SU37",2230,24,0.308,14.27,40.75,0.74,46.7,216.3,8
"SU38",2231,29,0.325,10.9,34.07,0.74,48.5,193.4,7
"SU39",2232,22,0.363,9.04,33.67,0.74,52.8,181.4,7
"SU40",2233,113,0.368,7.46,29.89,0.74,89.3,285.4,4
"SU41",2234,65,0.345,8.63,27.83,0.74,74.9,265.7,4
"SU42",2235,95,0.396,8.28,27.23,0.74,77.2,247.3,6
"SU43",2236,54,0.351,12.09,36.61,0.74,54.5,217.1,8
"SU44",2237,66,0.336,12.34,36.3,0.74,52,214.4,8
"SU45",2238,37,0.327,12.44,37.17,0.74,50.6,213.3,7
"SU46",2239,43,0.327,11.01,24.74,0.74,60.2,243.7,6
"SU47",2240,34,0.304,14.4,39.59,0.74,46,215.8,7
"SU48",2241,9,0.3,13.72,36.61,0.74,43.6,202,7
"SU49",2242,28,0.292,11.45,30.89,0.74,43.8,192.4,5
"SU50",2243,41,0.356,9,29.56,0.74,74.1,264.1,5
"SU51",2244,71,0.392,7.19,28.95,0.74,86.5,260.7,5
"SU52",2245,67,0.376,10.36,33.84,0.74,60.6,217.2,8
"SU53",2246,64,0.348,11.66,35.46,0.74,53.1,209.6,8
"SU54",2247,40,0.331,12.03,34.51,0.74,49.7,205.1,8
"SU55",2248,42,0.325,12.22,34.29,0.74,48.5,203.8,7
"SU56",2249,54,0.322,10.51,28.41,0.74,59.3,236.5,6
"SU57",2250,5,0.311,11.01,29.74,0.74,57.4,238.7,5
"SU58",2251,5,0.297,13.51,33.4,0.74,43.4,200.6,7
"SU59",2252,38,0.294,10.93,29.4,0.74,45.6,195.8,4
"SU60",2253,48,0.326,9.84,29.85,0.74,66.9,260,5
"SU61",2254,85,0.429,7.77,29.16,0.74,79.6,236.1,7
"SU62",2255,90,0.376,10.34,33.06,0.74,59.1,211.5,8
"SU63",2256,58,0.358,10.64,33.48,0.74,54.7,203.9,8
"SU64",2257,66,0.331,11.43,33.75,0.74,49.9,201.7,7
"SU65",2258,62,0.329,11.69,32.38,0.74,52.7,215.3,7
"SU66",2259,58,0.328,11.81,29.9,0.74,57.7,238.4,7
"SU67",2260,39,0.306,10.79,31.57,0.74,51.6,214,6
"SU68",2261,12,0.306,10.88,31.83,0.74,54,225.3,5
"SU69",2262,33,0.318,10.65,29.62,0.74,47.2,189.1,6
"SU70",2263,79,0.348,9.16,33.61,0.74,71.8,259.6,5
"SU71",2264,100,0.403,8.38,31.18,0.74,68.8,218.1,7
"SU72",2265,108,0.399,7.1,31.31,0.74,81.6,242.7,5
"SU73",2266,92,0.401,7.83,28.75,0.74,72.5,223.1,7
"SU74",2267,58,0.341,10.32,30.44,0.74,49.1,186.3,7
"SU75",2268,66,0.352,8.43,31.8,0.74,64.8,222.3,5
"SU76",2269,17,0.316,10.06,32.44,0.74,56.7,223.5,6
"SU77",2270,19,0.26,13.34,36.68,0.74,39.7,198.5,5
"SU78",2271,52,0.315,10.17,28.77,0.74,51.5,204.7,5
"SU79",2272,40,0.306,10.3,29.52,0.74,51.5,208.5,5
"SU80",2273,62,0.441,7.15,24.39,0.74,70.3,197.2,7
"SU81",2274,142,0.438,6.42,30.5,0.74,85,229.9,6
"SU82",2275,110,0.38,7.67,35.51,0.74,77.8,244,6
"SU83",2276,85,0.306,11.07,35.96,0.74,63.9,265.7,6
"SU84",2277,40,0.28,11.88,36.78,0.74,53.5,242,6
"SU85",2278,18,0.253,14.44,36.24,0.74,42.5,223.8,5
"SU86",2279,11,0.255,13.95,36.59,0.74,41.9,215.9,5
"SU87",2280,8,0.335,10.33,31.11,0.74,52.3,201.5,6
"SU88",2281,21,0.309,10.21,34.67,0.74,50.1,201.6,5
"SU89",2282,41,0.305,11.59,39.71,0.74,47.8,205.2,6
"SU90",2283,50,0.449,7.06,24,0.74,71.9,198.2,7
"SU91",2284,138,0.426,6.13,32.82,0.74,89.4,239.4,5
"SU92",2285,125,0.415,6.7,35.12,0.74,84.1,236.5,6
"SU93",2286,44,0.375,7.62,37.83,0.74,76,239.1,6
"SU94",2287,43,0.338,9.23,39.91,0.74,64.7,234.3,6
"SU95",2288,35,0.275,11.6,38.01,0.74,50.3,227.2,5
"SU96",2289,15,0.275,11.36,39.42,0.74,50,223.5,5
"SU97",2290,40,0.296,10.32,37.12,0.74,51.4,211.3,5
"SU98",2291,110,0.279,10.96,38.64,0.74,47.7,208.4,5
"SU99",2292,26,0.315,10.14,37.98,0.74,50.9,201.7,5
"SV80",2293,43,0.155,18.37,36.86,0.74,40.6,307.4,5
"SV81",2294,107,0.174,15.56,39.06,0.74,48.3,318.7,6
"SV90",2295,16,0.175,16.34,40.62,0.74,47.8,323,5
"SV91",2296,95,0.189,15.05,39.87,0.74,51.9,324.9,5
"SW32",2297,52,0.218,13.23,35.79,0.74,57.3,314.9,5
"SW33",2298,94,0.283,10.28,28.86,0.74,78.1,337.1,5
"SW42",2299,16,0.242,12.16,31.4,0.74,61.5,307.6,5
"SW43",2300,141,0.286,9.99,28.66,0.74,80.2,338.8,5
"SW44",2301,5,0.192,14.93,39.39,0.74,52.6,325.9,5
"SW52",2302,52,0.207,13.96,37.68,0.74,55.6,322.6,5
"SW53",2303,86,0.234,12.47,33.19,0.74,60.8,313.9,5
"SW54",2304,19,0.194,14.83,36.54,0.74,51.9,318.5,5
"SW61",2305,168,0.223,12.13,37.31,0.74,62.7,326.5,6
"SW62",2306,67,0.23,12.6,34.16,0.74,60.1,314.8,5
"SW63",2307,87,0.289,10.05,29.77,0.74,73.2,307.2,5
"SW64",2308,26,0.241,12.18,32.98,0.74,62.2,311.9,4
"SW65",2309,11,0.172,16.84,39.25,0.74,47.4,328.6,5
"SW71",2310,173,0.232,11.67,37.62,0.74,65.7,329.1,6
"SW72",2311,112,0.23,12.2,37.34,0.74,63,324.5,5
"SW73",2312,76,0.307,9.01,28.6,0.74,78.6,303.9,5
"SW74",2313,111,0.287,10.27,27.84,0.74,69.4,294.9,4
"SW75",2314,71,0.234,12.42,30.15,0.74,59.4,304.8,5
"SW76",2315,9,0.174,15.55,31.68,0.74,46.1,303.8,5
"SW81",2316,12,0.191,14.25,33.49,0.74,53.8,323.9,5
"SW82",2317,13,0.203,14.11,40.32,0.74,56.1,329,5
"SW83",2318,70,0.206,13.99,38.73,0.74,56.2,325.9,5
"SW84",2319,26,0.231,12.36,35.8,0.74,61.3,317.6,5
"SW85",2320,25,0.251,12.79,29.54,0.74,60.7,305.4,4
"SW86",2321,30,0.244,12.12,29.97,0.74,60,298,4
"SW87",2322,4,0.2,14.32,34.53,0.74,52.5,313.3,5
"SW93",2323,30,0.203,14.06,38.9,0.74,55.1,323.3,5
"SW94",2324,17,0.249,11.93,29.66,0.74,60.6,295.4,4
"SW95",2325,46,0.303,9.41,30.76,0.74,78.6,312.2,5
"SW96",2326,4,0.292,10.39,34,0.74,74.5,315,4
"SW97",2327,33,0.207,13.98,35.2,0.74,54.4,315.7,6
"SW98",2328,10,0.176,16.62,34.3,0.74,46.4,317.7,6
"SX03",2329,2,0.194,14.69,39.66,0.74,53,325.2,6
"SX04",2330,1,0.221,13.02,38.19,0.74,59.5,323.7,5
"SX05",2331,51,0.3,9.96,29.26,0.74,73.4,300.8,4
"SX06",2332,78,0.317,9.06,34.22,0.74,82.7,314.1,4
"SX07",2333,15,0.268,11.73,32.87,0.74,65.4,306.2,4
"SX08",2334,22,0.285,10.8,34.07,0.74,71.3,311.8,3
"SX09",2335,5,0.186,16.03,32.05,0.74,48.1,315.5,5
"SX14",2336,0,0.133,20.49,25.81,0.74,34.1,292.3,5
"SX15",2337,113,0.238,12.62,34.8,0.74,61.5,316.7,5
"SX16",2338,50,0.32,9,34.95,0.74,83,311.7,4
"SX17",2339,18,0.325,7.99,38.14,0.74,103.4,360.1,4
"SX18",2340,20,0.294,11.36,36.89,0.74,79.8,348.4,5
"SX19",2341,169,0.306,10.23,36.56,0.74,77.8,317.6,4
"SX25",2342,44,0.268,11.32,32.42,0.74,66.5,304,4
"SX26",2343,113,0.302,9.78,34.3,0.74,76.8,310.1,4
"SX27",2344,74,0.31,8.96,36.66,0.74,95.7,361.6,4
"SX28",2345,24,0.302,11.6,37.5,0.74,77.3,336.6,5
"SX29",2346,18,0.304,11.36,37.82,0.74,77.2,332,5
"SX35",2347,42,0.244,11.76,35.11,0.74,64.2,315.1,5
"SX36",2348,77,0.279,11.46,33.06,0.74,66.3,298.7,5
"SX37",2349,83,0.302,10.27,35.94,0.74,75.5,310.4,4
"SX38",2350,48,0.303,11.3,37.63,0.74,75.9,326.1,5
"SX39",2351,63,0.312,11.28,40.91,0.74,80.7,340.3,5
"SX44",2352,5,0.234,12.25,35.57,0.74,61.6,314.2,5
"SX45",2353,73,0.276,10.64,34.59,0.74,71.2,309.9,4
"SX46",2354,190,0.296,9.87,32.07,0.74,74.4,303.8,4
"SX47",2355,117,0.308,11.05,37.14,0.74,77.2,325.2,5
"SX48",2356,70,0.314,11.19,39.07,0.74,80.3,336.4,6
"SX49",2357,31,0.322,10.86,40.22,0.74,83.8,341.6,6
"SX54",2358,61,0.259,10.84,32.94,0.74,67.5,307.9,4
"SX55",2359,95,0.323,8.78,30.42,0.74,79.3,291,4
"SX56",2360,223,0.374,6.26,37.95,0.74,122.2,354,4
"SX57",2361,193,0.361,6.73,39.5,0.74,117.2,357,4
"SX58",2362,164,0.363,6.77,40.04,0.74,118.2,360.3,4
"SX59",2363,112,0.33,9.7,41.18,0.74,90.8,346.2,5
"SX63",2364,77,0.256,10.87,31.72,0.74,66.5,305.5,5
"SX64",2365,81,0.278,9.8,29.69,0.74,71.4,299.6,5
"SX65",2366,86,0.318,9.25,36.39,0.74,79.9,303.5,4
"SX66",2367,154,0.374,6.29,40.25,0.74,121.8,353.5,4
"SX67",2368,180,0.381,6.2,40.54,0.74,124.6,356,4
"SX68",2369,100,0.384,6.26,42.11,0.74,125.7,359.5,4
"SX69",2370,158,0.344,8.95,44.49,0.74,97.3,349.3,5
"SX73",2371,144,0.275,9.92,30,0.74,70.7,299.8,5
"SX74",2372,83,0.311,9.19,29.55,0.74,77.5,297.7,4
"SX75",2373,68,0.319,9.53,40.15,0.74,79.1,304.1,5
"SX76",2374,92,0.333,9.14,40.2,0.74,84.2,310.6,5
"SX77",2375,291,0.378,6.58,41.25,0.74,122.4,361.4,4
"SX78",2376,282,0.364,7.56,39.27,0.74,107.7,346.6,5
"SX79",2377,128,0.336,9.51,41.86,0.74,82.6,307.4,6
"SX83",2378,49,0.286,9.47,28.78,0.74,73.1,297.1,4
"SX84",2379,139,0.323,8.89,29.95,0.74,80.9,299.9,4
"SX85",2380,95,0.335,8.65,29.41,0.74,82.8,296.7,4
"SX86",2381,69,0.349,7.8,31.19,0.74,79.9,266.2,5
"SX87",2382,138,0.357,7.61,33.72,0.74,86.5,281.3,5
"SX88",2383,127,0.353,7.95,39.61,0.74,96.9,324.6,5
"SX89",2384,57,0.343,8.49,37.22,0.74,82.9,289,5
"SX94",2385,2,0.279,9.84,27.84,0.74,71.1,297.1,4
"SX95",2386,105,0.321,8.87,29.79,0.74,80.6,298.4,4
"SX96",2387,84,0.327,9.19,30.55,0.74,80.8,299.3,5
"SX97",2388,43,0.342,8.67,31.43,0.74,81.4,287.6,5
"SX98",2389,69,0.324,9.48,34.28,0.74,77.9,295.5,5
"SX99",2390,95,0.332,8.94,31.56,0.74,75.9,275.3,5
"SY07",2391,14,0.269,11.93,30.74,0.74,67,311.2,5
"SY08",2392,83,0.339,9.01,33.02,0.74,78.2,281.7,6
"SY09",2393,68,0.34,8.69,35.38,0.74,73.9,261.7,5
"SY18",2394,67,0.341,8.28,30.92,0.74,76.6,264.5,5
"SY19",2395,69,0.355,7.76,34.02,0.74,87,284.6,5
"SY28",2396,49,0.333,9.31,30.88,0.74,74.8,274.5,6
"SY29",2397,97,0.36,7.42,35.89,0.74,80.3,256,5
"SY38",2398,0,0.235,13.53,23.3,0.74,57,299.9,5
"SY39",2399,106,0.369,7.08,35.02,0.74,87.3,268.1,5
