"Species","Time","TFactor","StDev","X","Xspt","Xest","N.0.00","N.0.98"
"Porina linearis",1979.5,0.195,0.041,23,23,23,1828,0
"Porina linearis",2011.5,0.329,0.053,40,38.9,38.9,1828,0
"Porina mammillosa",1779.5,0,0,0,0,0,0,0
"Porina mammillosa",1979.5,0.813,0.479,3,3,3,156,0
"Porina mammillosa",2011.5,0,0,0,0,0,0,0
"Porina multipuncta",1779.5,0,0,0,0,0,0,0
"Porina multipuncta",1979.5,0.189,0.053,13,12.6,12.6,1553,0
"Porina multipuncta",2011.5,0.353,0.073,24,23.7,23.7,1553,0
"Bacidia friesiana",1779.5,2.088,2.848,2,0.5,0.5,710,0
"Bacidia friesiana",1979.5,0.251,0.095,7,7,7,710,0
"Bacidia friesiana",2011.5,0.265,0.109,6,6,6,710,0
"Porina rivalis",1779.5,0,0,0,0,0,0,0
"Porina rivalis",1979.5,0.192,0.137,2,2,2,197,0
"Porina rivalis",2011.5,0.34,0.174,4,4,4,197,0
"Porina rosei",1779.5,0,0,0,0,0,0,0
"Porina rosei",1979.5,0.191,0.072,7,7,7,712,0
"Porina rosei",2011.5,0.507,0.125,17,17,17,712,0
"Porocyphus coccodes",1779.5,0,0,0,0,0,0,0
"Porocyphus coccodes",1979.5,0.613,0.31,4,4,4,210,0
"Porocyphus coccodes",2011.5,0,0,0,0,0,0,0
"Porocyphus kenmorensis",1779.5,0.147,1.696,1,0,0,253,0
"Porocyphus kenmorensis",1979.5,0.273,0.195,2,2,2,253,0
"Porocyphus kenmorensis",2011.5,0,0,0,0,0,0,0
"Porocyphus leptogiella",1779.5,0,0,0,0,0,0,0
"Porocyphus leptogiella",1979.5,0.465,0.331,2,2,2,178,0
"Porocyphus leptogiella",2011.5,0,0,0,0,0,0,0
"Porpidia cinereoatra",1779.5,0.864,0.52,2,2,2,2300,0
"Porpidia cinereoatra",1979.5,0.374,0.035,119,115.7,115.7,2300,0
"Porpidia cinereoatra",2011.5,0.454,0.04,131,128.3,128.3,2300,0
"Porpidia contraponenda",1779.5,0,0,0,0,0,0,0
"Porpidia contraponenda",1979.5,0.254,0.105,7,5.9,5.9,599,0
"Porpidia contraponenda",2011.5,0.133,0.076,3,3,3,599,0
"Porpidia crustulata",1779.5,0.781,0.477,2,2,2,2725,0
"Porpidia crustulata",1979.5,0.312,0.03,113,111.8,111.8,2725,0
"Porpidia crustulata",2011.5,0.393,0.035,127,125.1,125.1,2725,0
"Porpidia flavicunda",1779.5,0,0,0,0,0,0,0
"Porpidia flavicunda",1979.5,0,0,0,0,0,0,0
"Porpidia flavicunda",2011.5,0.245,0.22,2,1.3,1.3,158,0
"Porpidia flavocruenta",1779.5,0,0,0,0,0,0,0
"Porpidia flavocruenta",1979.5,0.046,0.045,1,1,1,641,0
"Porpidia flavocruenta",2011.5,0.532,0.157,12,11.6,11.6,641,0
"Bacidia fuscoviridis",1779.5,0,0,0,0,0,0,0
"Bacidia fuscoviridis",1979.5,0.06,0.035,3,3,3,1207,0
"Bacidia fuscoviridis",2011.5,0.302,0.084,13,12.9,12.9,1207,0
"Porpidia hydrophila",1779.5,0,0,0,0,0,0,0
"Porpidia hydrophila",1979.5,0.113,0.05,6,5,5,941,0
"Porpidia hydrophila",2011.5,0.387,0.087,21,19.8,19.8,941,0
"Porpidia irrigua",1779.5,0,0,0,0,0,0,0
"Porpidia irrigua",1979.5,0.169,0.169,1,1,1,213,0
"Porpidia irrigua",2011.5,0.236,0.168,2,2,2,213,0
"Porpidia macrocarpa",1779.5,0.096,0.159,2,0.3,0.3,2526,0
"Porpidia macrocarpa",1979.5,0.537,0.04,188,182.1,182.1,2526,0
"Porpidia macrocarpa",2011.5,0.439,0.038,137,133.6,133.6,2526,0
"Porpidia melinodes",1779.5,0,0,0,0,0,0,0
"Porpidia melinodes",1979.5,0.042,0.026,3,2.6,2.6,1160,0
"Porpidia melinodes",2011.5,0.455,0.081,33,31.8,31.8,1160,0
"Porpidia ochrolemma",1779.5,0,0,0,0,0,0,0
"Porpidia ochrolemma",1979.5,0.234,0.235,1,1,1,151,0
"Porpidia ochrolemma",2011.5,0.214,0.216,1,1,1,151,0
"Porpidia pachythallina",1779.5,0,0,0,0,0,0,0
"Porpidia pachythallina",1979.5,0.329,0.332,1,1,1,124,0
"Porpidia pachythallina",2011.5,0,0,0,0,0,0,0
"Porpidia platycarpoides",1779.5,0.736,0.923,1,0.4,0.4,1591,0
"Porpidia platycarpoides",1979.5,0.214,0.045,23,22.6,22.6,1591,0
"Porpidia platycarpoides",2011.5,0.351,0.062,34,32.7,32.7,1591,0
"Porpidia rugosa",1779.5,0,0,0,0,0,0,0
"Porpidia rugosa",1979.5,0.13,0.058,5,5,5,1033,0
"Porpidia rugosa",2011.5,0.332,0.086,15,15,15,1033,0
"Porpidia soredizodes",1779.5,0.382,0.338,1,1,1,2666,0
"Porpidia soredizodes",1979.5,0.214,0.021,106,103.7,103.7,2666,0
"Porpidia soredizodes",2011.5,0.492,0.038,174,168.7,168.7,2666,0
"Porpidia speirea",1779.5,0,0,0,0,0,0,0
"Porpidia speirea",1979.5,0.406,0.087,22,22,22,1067,0
"Porpidia speirea",2011.5,0.117,0.047,7,6.2,6.2,1067,0
"Bacidia herbarum",1779.5,0.013,0.157,1,0,0,519,0
"Bacidia herbarum",1979.5,0.352,0.159,5,4.9,4.9,519,0
"Bacidia herbarum",2011.5,0.075,0.074,1,1,1,519,0
"Porpidia striata",1779.5,0,0,0,0,0,0,0
"Porpidia striata",1979.5,0.262,0.262,1,1,1,151,0
"Porpidia striata",2011.5,0.274,0.274,1,1,1,151,0
"Porpidia superba",1779.5,0,0,0,0,0,0,0
"Porpidia superba",1979.5,0.443,0.148,9,9,9,573,0
"Porpidia superba",2011.5,0.092,0.065,2,2,2,573,0
"Porpidia tuberculosa",1779.5,0,0,0,0,0,0,0
"Porpidia tuberculosa",1979.5,0.927,0.039,629,620.4,620.4,2846,0
"Porpidia tuberculosa",2011.5,0.789,0.04,423,419.9,419.9,2846,0
"Pronectria fissuriprodiens",1779.5,0,0,0,0,0,0,0
"Pronectria fissuriprodiens",1979.5,0,0,0,0,0,0,0
"Pronectria fissuriprodiens",2011.5,0.564,0.411,2,2,2,209,0
"Protoblastenia calva",1779.5,0,0,0,0,0,0,0
"Protoblastenia calva",1979.5,0.181,0.041,21,19.7,19.7,1577,0
"Protoblastenia calva",2011.5,0.354,0.061,34,33.9,33.9,1577,0
"Protoblastenia cyclospora",1779.5,0,0,0,0,0,0,0
"Protoblastenia cyclospora",1979.5,0.21,0.211,1,1,1,220,0
"Protoblastenia cyclospora",2011.5,0.143,0.144,1,1,1,220,0
"Protoblastenia incrustans",1779.5,0,0,0,0,0,0,0
"Protoblastenia incrustans",1979.5,0.195,0.048,18,16.7,16.7,1396,0
"Protoblastenia incrustans",2011.5,0.27,0.057,23,22.7,22.7,1396,0
"Protoblastenia lilacina",1779.5,0,0,0,0,0,0,0
"Protoblastenia lilacina",1979.5,0,0,0,0,0,0,0
"Protoblastenia lilacina",2011.5,0.451,0.186,6,6,6,483,0
"Protoblastenia rupestris",1779.5,0.147,0.176,1,0.5,0.5,2846,0
"Protoblastenia rupestris",1979.5,0.62,0.031,416,411.8,411.8,2846,0
"Protoblastenia rupestris",2011.5,0.632,0.036,322,317.3,317.3,2846,0
"Protoblastenia siebenhaariana",1779.5,0,0,0,0,0,0,0
"Protoblastenia siebenhaariana",1979.5,0.344,0.155,5,5,5,405,0
"Protoblastenia siebenhaariana",2011.5,0.111,0.099,2,1.2,1.2,405,0
"Bacidia igniarii",1779.5,0,0,0,0,0,0,0
"Bacidia igniarii",1979.5,0.194,0.194,1,1,1,202,0
"Bacidia igniarii",2011.5,0.31,0.222,2,2,2,202,0
"Protomicarea limosa",1779.5,3.533,2.535,2,1.8,1.8,326,0
"Protomicarea limosa",1979.5,0.53,0.238,5,5,5,326,0
"Protomicarea limosa",2011.5,0.123,0.123,1,1,1,326,0
"Protopannaria pezizoides",1779.5,0.356,0.408,1,0.6,0.6,1279,0
"Protopannaria pezizoides",1979.5,0.33,0.058,34,32.4,32.4,1279,0
"Protopannaria pezizoides",2011.5,0.446,0.065,52,47.5,47.5,1279,0
"Protoparmelia atriseda",1779.5,0,0,0,0,0,0,0
"Protoparmelia atriseda",1979.5,0.291,0.208,2,2,2,238,0
"Protoparmelia atriseda",2011.5,0.123,0.14,1,0.8,0.8,238,0
"Protoparmelia badia",1779.5,0.562,0.433,3,1.3,1.3,2287,0
"Protoparmelia badia",1979.5,0.478,0.043,130,126.4,126.4,2287,0
"Protoparmelia badia",2011.5,0.277,0.034,67,65.1,65.1,2287,0
"Protoparmelia memnonia",1779.5,0.507,0.994,1,0.2,0.2,246,0
"Protoparmelia memnonia",1979.5,0.077,0.085,1,0.8,0.8,246,0
"Protoparmelia memnonia",2011.5,0.263,0.158,3,2.8,2.8,246,0
"Protoparmelia montagnei",1779.5,0,0,0,0,0,0,0
"Protoparmelia montagnei",1979.5,0.742,0.543,2,2,2,57,0
"Protoparmelia montagnei",2011.5,0.348,0.356,1,1,1,57,0
"Protoparmelia nephaea",1779.5,0,0,0,0,0,0,0
"Protoparmelia nephaea",1979.5,0.336,0.238,2,2,2,175,0
"Protoparmelia nephaea",2011.5,0.303,0.215,2,2,2,175,0
"Protoparmelia ochrococca",1779.5,0.646,0.673,1,0.7,0.7,577,0
"Protoparmelia ochrococca",1979.5,0.246,0.077,10,10,10,577,0
"Protoparmelia ochrococca",2011.5,0.492,0.102,24,24,24,577,0
"Protoparmelia oleagina",1779.5,0.007,0.092,1,0,0,839,0
"Protoparmelia oleagina",1979.5,0.023,0.023,1,1,1,839,0
"Protoparmelia oleagina",2011.5,0.416,0.112,14,14,14,839,0
"Protothelenella corrosa",1779.5,0,0,0,0,0,0,0
"Protothelenella corrosa",1979.5,0.375,0.191,4,3.9,3.9,336,0
"Protothelenella corrosa",2011.5,0.087,0.086,1,1,1,336,0
"Bacidia incompta",1779.5,2.624,1.921,12,1.2,1.2,1681,0
"Bacidia incompta",1979.5,0.168,0.032,28,27.8,27.8,1681,0
"Bacidia incompta",2011.5,0.237,0.045,28,28,28,1681,0
"Protothelenella sphinctrinoidella",1779.5,0,0,0,0,0,0,0
"Protothelenella sphinctrinoidella",1979.5,0.44,0.313,2,2,2,208,0
"Protothelenella sphinctrinoidella",2011.5,0,0,0,0,0,0,0
"Protothelenella sphinctrinoides",1779.5,0,0,0,0,0,0,0
"Protothelenella sphinctrinoides",1979.5,0.439,0.314,2,2,2,152,0
"Protothelenella sphinctrinoides",2011.5,0,0,0,0,0,0,0
"Pseudephebe pubescens",1779.5,1.43,1.01,2,1.6,1.6,1001,0
"Pseudephebe pubescens",1979.5,0.466,0.089,28,27.4,27.4,1001,0
"Pseudephebe pubescens",2011.5,0.273,0.066,19,17,17,1001,0
"Pseudevernia furfuracea s. lat.",1779.5,0.594,0.433,4,1.4,1.4,2616,0
"Pseudevernia furfuracea s. lat.",1979.5,0.604,0.046,182,174.3,174.3,2616,0
"Pseudevernia furfuracea s. lat.",2011.5,0.655,0.053,161,156.3,156.3,2616,0
"Pseudocyphellaria aurata",1779.5,2.527,16.579,2,0,0,96,0
"Pseudocyphellaria aurata",1979.5,0,0,0,0,0,0,0
"Pseudocyphellaria aurata",2011.5,0,0,0,0,0,0,0
"Pseudocyphellaria crocata",1779.5,0.941,1.327,3,0.3,0.3,602,0
"Pseudocyphellaria crocata",1979.5,0.347,0.087,16,16,16,602,0
"Pseudocyphellaria crocata",2011.5,0.484,0.1,25,24.3,24.3,602,0
"Pseudocyphellaria intricata",1779.5,0,0,0,0,0,0,0
"Pseudocyphellaria intricata",1979.5,0.252,0.089,8,8,8,544,0
"Pseudocyphellaria intricata",2011.5,0.337,0.094,13,13,13,544,0
"Pseudocyphellaria lacerata",1779.5,0,0,0,0,0,0,0
"Pseudocyphellaria lacerata",1979.5,0.409,0.238,3,3,3,285,0
"Pseudocyphellaria lacerata",2011.5,0.109,0.109,1,1,1,285,0
"Pseudocyphellaria norvegica",1779.5,0.521,0.906,2,0.2,0.2,590,0
"Pseudocyphellaria norvegica",1979.5,0.415,0.092,21,20.7,20.7,590,0
"Pseudocyphellaria norvegica",2011.5,0.644,0.11,36,35.5,35.5,590,0
"Pseudoschismatomma rufescens",1779.5,0,0,0,0,0,0,0
"Pseudoschismatomma rufescens",1979.5,0.195,0.038,27,26.1,26.1,1841,0
"Pseudoschismatomma rufescens",2011.5,0.263,0.046,33,32.7,32.7,1841,0
"Bacidia laurocerasi",1779.5,5.999,3.417,5,1.8,1.8,1342,0
"Bacidia laurocerasi",1979.5,0.288,0.046,39,39,39,1342,0
"Bacidia laurocerasi",2011.5,0.303,0.053,33,32.9,32.9,1342,0
"Pseudothelomma ocellatum",1779.5,0,0,0,0,0,0,0
"Pseudothelomma ocellatum",1979.5,0.255,0.181,2,2,2,242,0
"Pseudothelomma ocellatum",2011.5,0.175,0.176,1,1,1,242,0
"Psilolechia clavulifera",1779.5,0,0,0,0,0,0,0
"Psilolechia clavulifera",1979.5,0.148,0.066,5,5,5,924,0
"Psilolechia clavulifera",2011.5,0.313,0.104,9,9,9,924,0
"Psilolechia leprosa",1779.5,0,0,0,0,0,0,0
"Psilolechia leprosa",1979.5,0.3,0.03,99,98.6,98.6,1941,0
"Psilolechia leprosa",2011.5,0.215,0.031,51,49.6,49.6,1941,0
"Psilolechia lucida",1779.5,0.296,0.256,1,1,1,2835,0
"Psilolechia lucida",1979.5,0.829,0.038,536,530.3,530.3,2835,0
"Psilolechia lucida",2011.5,0.51,0.032,270,268.5,268.5,2835,0
"Psora decipiens",1779.5,0,0,0,0,0,0,0
"Psora decipiens",1979.5,0.267,0.109,6,6,6,679,0
"Psora decipiens",2011.5,0.207,0.119,3,3,3,679,0
"Psora globifera",1779.5,9.498,11.458,2,1,1,131,0
"Psora globifera",1979.5,0,0,0,0,0,0,0
"Psora globifera",2011.5,0,0,0,0,0,0,0
"Psora rubiformis",1779.5,0,0,0,0,0,0,0
"Psora rubiformis",1979.5,0.489,0.497,1,1,1,88,0
"Psora rubiformis",2011.5,0,0,0,0,0,0,0
"Psoroglaena abscondita",1779.5,0,0,0,0,0,0,0
"Psoroglaena abscondita",1979.5,1.347,1.394,1,1,1,67,0
"Psoroglaena abscondita",2011.5,0,0,0,0,0,0,0
"Psoroglaena stigonemoides",1779.5,0,0,0,0,0,0,0
"Psoroglaena stigonemoides",1979.5,0.092,0.028,11,11,11,1423,0
"Psoroglaena stigonemoides",2011.5,0.347,0.058,36,35.6,35.6,1423,0
"Psoroma hypnorum",1779.5,0.165,0.39,1,0.1,0.1,818,0
"Psoroma hypnorum",1979.5,0.218,0.077,8,8,8,818,0
"Psoroma hypnorum",2011.5,0.371,0.094,16,16,16,818,0
"Bacidia rubella",1779.5,1.153,0.811,8,1.5,1.5,2446,0
"Bacidia rubella",1979.5,0.259,0.029,83,81.6,81.6,2446,0
"Bacidia rubella",2011.5,0.306,0.035,77,75.9,75.9,2446,0
"Psorotichia schaereri",1779.5,0,0,0,0,0,0,0
"Psorotichia schaereri",1979.5,0.151,0.087,3,3,3,623,0
"Psorotichia schaereri",2011.5,0.237,0.119,4,4,4,623,0
"Pterygiopsis concordatula",1779.5,0,0,0,0,0,0,0
"Pterygiopsis concordatula",1979.5,0.237,0.237,1,1,1,118,0
"Pterygiopsis concordatula",2011.5,0.206,0.207,1,1,1,118,0
"Pterygiopsis lacustris",1779.5,0,0,0,0,0,0,0
"Pterygiopsis lacustris",1979.5,0.257,0.259,1,1,1,156,0
"Pterygiopsis lacustris",2011.5,0.238,0.241,1,1,1,156,0
"Ptychographa xylographoides",1779.5,0,0,0,0,0,0,0
"Ptychographa xylographoides",1979.5,0.358,0.127,8,8,8,610,0
"Ptychographa xylographoides",2011.5,0.108,0.062,3,3,3,610,0
"Punctelia borreri",1779.5,0,0,0,0,0,0,0
"Punctelia borreri",1979.5,0.183,0.041,20,20,20,780,0
"Punctelia borreri",2011.5,0.35,0.068,27,26.7,26.7,780,0
"Punctelia reddenda",1779.5,0.334,0.695,1,0.1,0.1,1187,0
"Punctelia reddenda",1979.5,0.267,0.042,42,42,42,1187,0
"Punctelia reddenda",2011.5,0.432,0.059,56,55.3,55.3,1187,0
"Punctelia subrudecta s. lat.",1779.5,0.79,0.509,4,1.8,1.8,2625,0
"Punctelia subrudecta s. lat.",1979.5,0.484,0.029,297,295,295,2625,0
"Punctelia subrudecta s. lat.",2011.5,1.109,0.056,448,435.4,435.4,2625,0
"Puttea caesia",1779.5,0,0,0,0,0,0,0
"Puttea caesia",1979.5,0,0,0,0,0,0,0
"Puttea caesia",2011.5,0.472,0.488,1,1,1,108,0
"Pycnora sorophora",1779.5,0,0,0,0,0,0,0
"Pycnora sorophora",1979.5,0,0,0,0,0,0,0
"Pycnora sorophora",2011.5,0.394,0.132,9,9,9,625,0
"Pycnora xanthococca",1779.5,0,0,0,0,0,0,0
"Pycnora xanthococca",1979.5,0,0,0,0,0,0,0
"Pycnora xanthococca",2011.5,0.26,0.266,1,1,1,129,0
"Bacidia scopulicola",1779.5,0,0,0,0,0,0,0
"Bacidia scopulicola",1979.5,0.387,0.107,13,13,13,696,0
"Bacidia scopulicola",2011.5,0.37,0.112,12,11,11,696,0
"Pycnothelia papillaria",1779.5,0.684,0.604,2,1,1,1273,0
"Pycnothelia papillaria",1979.5,0.242,0.055,21,19.2,19.2,1273,0
"Pycnothelia papillaria",2011.5,0.486,0.081,39,36.7,36.7,1273,0
"Pyrenocarpon thelostomum",1779.5,0,0,0,0,0,0,0
"Pyrenocarpon thelostomum",1979.5,0.734,0.802,1,1,1,34,0
"Pyrenocarpon thelostomum",2011.5,0,0,0,0,0,0,0
"Pyrenopsis furfurea",1779.5,10.593,14.241,1,1,1,88,0
"Pyrenopsis furfurea",1979.5,0,0,0,0,0,0,0
"Pyrenopsis furfurea",2011.5,0,0,0,0,0,0,0
"Pyrenopsis grumulifera",1779.5,0,0,0,0,0,0,0
"Pyrenopsis grumulifera",1979.5,0.373,0.277,2,1.9,1.9,117,0
"Pyrenopsis grumulifera",2011.5,0,0,0,0,0,0,0
"Pyrenopsis impolita",1779.5,0,0,0,0,0,0,0
"Pyrenopsis impolita",1979.5,0,0,0,0,0,0,0
"Pyrenopsis impolita",2011.5,0.466,0.482,1,1,1,40,0
"Pyrenopsis phylliscella",1779.5,0,0,0,0,0,0,0
"Pyrenopsis phylliscella",1979.5,0,0,0,0,0,0,0
"Pyrenopsis phylliscella",2011.5,0.441,0.461,1,1,1,38,0
"Pyrenopsis subareolata",1779.5,0,0,0,0,0,0,0
"Pyrenopsis subareolata",1979.5,0.318,0.16,4,4,4,296,0
"Pyrenopsis subareolata",2011.5,0.082,0.082,1,1,1,296,0
"Pyrenula acutispora",1779.5,0,0,0,0,0,0,0
"Pyrenula acutispora",1979.5,0,0,0,0,0,0,0
"Pyrenula acutispora",2011.5,0.552,0.329,3,3,3,102,0
"Pyrenula chlorospila",1779.5,1.5,1.281,3,0.8,0.8,1549,0
"Pyrenula chlorospila",1979.5,0.431,0.048,84,83.5,83.5,1549,0
"Pyrenula chlorospila",2011.5,0.384,0.049,64,62.3,62.3,1549,0
"Pyrenula hibernica",1779.5,0,0,0,0,0,0,0
"Pyrenula hibernica",1979.5,0,0,0,0,0,0,0
"Pyrenula hibernica",2011.5,0.265,0.269,1,1,1,125,0
"Acarospora glaucocarpa",1779.5,0,0,0,0,0,0,0
"Acarospora glaucocarpa",1979.5,0.279,0.119,6,5.6,5.6,507,0
"Acarospora glaucocarpa",2011.5,0.165,0.096,3,3,3,507,0
"Bacidia sipmanii",1779.5,0,0,0,0,0,0,0
"Bacidia sipmanii",1979.5,0.224,0.225,1,1,1,207,0
"Bacidia sipmanii",2011.5,0.439,0.258,3,3,3,207,0
"Pyrenula laevigata",1779.5,0,0,0,0,0,0,0
"Pyrenula laevigata",1979.5,0.376,0.089,18,17.8,17.8,684,0
"Pyrenula laevigata",2011.5,0.423,0.092,22,21.7,21.7,684,0
"Pyrenula macrospora",1779.5,0.737,0.732,1,0.6,0.6,1596,0
"Pyrenula macrospora",1979.5,0.509,0.052,97,96.3,96.3,1596,0
"Pyrenula macrospora",2011.5,0.521,0.056,92,89.7,89.7,1596,0
"Pyrenula nitida",1779.5,0,0,0,0,0,0,0
"Pyrenula nitida",1979.5,0.365,0.214,3,3,3,154,0
"Pyrenula nitida",2011.5,0.52,0.266,4,4,4,154,0
"Pyrenula nitidella",1779.5,0.432,4.19,1,0,0,140,0
"Pyrenula nitidella",1979.5,0,0,0,0,0,0,0
"Pyrenula nitidella",2011.5,0.286,0.289,1,1,1,140,0
"Pyrenula occidentalis",1779.5,0.005,0.065,1,0,0,900,0
"Pyrenula occidentalis",1979.5,0.394,0.073,29,29,29,900,0
"Pyrenula occidentalis",2011.5,0.605,0.089,49,47.3,47.3,900,0
"Pyrrhospora quernea",1779.5,0.254,0.308,1,0.5,0.5,2733,0
"Pyrrhospora quernea",1979.5,0.46,0.031,232,229.1,229.1,2733,0
"Pyrrhospora quernea",2011.5,0.473,0.036,182,180.4,180.4,2733,0
"Pyrrhospora rubiginans",1779.5,0,0,0,0,0,0,0
"Pyrrhospora rubiginans",1979.5,0.144,0.145,1,1,1,125,0
"Pyrrhospora rubiginans",2011.5,0.32,0.228,2,2,2,125,0
"Racodium rupestre",1779.5,0,0,0,0,0,0,0
"Racodium rupestre",1979.5,0.291,0.064,21,20.8,20.8,1253,0
"Racodium rupestre",2011.5,0.23,0.059,15,15,15,1253,0
"Ramalina calicaris",1779.5,0.009,0.102,1,0,0,1587,0
"Ramalina calicaris",1979.5,0.277,0.047,35,34.4,34.4,1587,0
"Ramalina calicaris",2011.5,0.257,0.049,29,27.9,27.9,1587,0
"Ramalina canariensis",1779.5,1.055,1.031,4,0.6,0.6,2233,0
"Ramalina canariensis",1979.5,0.291,0.036,66,65.7,65.7,2233,0
"Ramalina canariensis",2011.5,0.313,0.043,54,53.3,53.3,2233,0
"Bacidia subcircumspecta",1779.5,0,0,0,0,0,0,0
"Bacidia subcircumspecta",1979.5,0.437,0.314,2,2,2,209,0
"Bacidia subcircumspecta",2011.5,0,0,0,0,0,0,0
"Ramalina chondrina",1779.5,0,0,0,0,0,0,0
"Ramalina chondrina",1979.5,0.01,0.13,1,0,0,21,0
"Ramalina chondrina",2011.5,0,0,0,0,0,0,0
"Ramalina cuspidata",1779.5,4.418,2.776,6,1.3,1.3,965,0
"Ramalina cuspidata",1979.5,0.368,0.084,19,19,19,965,0
"Ramalina cuspidata",2011.5,0.464,0.096,25,23.8,23.8,965,0
"Ramalina farinacea",1779.5,0.558,0.33,6,2.1,2.1,2846,0
"Ramalina farinacea",1979.5,0.632,0.031,441,433.7,433.7,2846,0
"Ramalina farinacea",2011.5,1.224,0.054,585,567,567,2846,0
"Ramalina fastigiata",1779.5,1.227,0.572,6,3.2,3.2,2729,0
"Ramalina fastigiata",1979.5,0.351,0.026,184,181.6,181.6,2729,0
"Ramalina fastigiata",2011.5,0.694,0.043,287,274.4,274.4,2729,0
"Ramalina fraxinea",1779.5,0.619,0.498,7,1.1,1.1,2392,0
"Ramalina fraxinea",1979.5,0.289,0.035,72,68.9,68.9,2392,0
"Ramalina fraxinea",2011.5,0.411,0.044,90,88.5,88.5,2392,0
"Ramalina lacera",1779.5,3.164,2.713,2,0.7,0.7,1056,0
"Ramalina lacera",1979.5,0.256,0.055,22,22,22,1056,0
"Ramalina lacera",2011.5,0.223,0.065,12,12,12,1056,0
"Ramalina pollinaria",1779.5,0.035,0.305,1,0,0,1231,0
"Ramalina pollinaria",1979.5,0.319,0.074,19,19,19,1231,0
"Ramalina pollinaria",2011.5,0.06,0.035,3,3,3,1231,0
"Ramalina polymorpha",1779.5,0,0,0,0,0,0,0
"Ramalina polymorpha",1979.5,0.392,0.199,5,4,4,197,0
"Ramalina polymorpha",2011.5,0.409,0.193,5,4.8,4.8,197,0
"Ramalina portuensis",1779.5,0,0,0,0,0,0,0
"Ramalina portuensis",1979.5,0.434,0.254,3,3,3,282,0
"Ramalina portuensis",2011.5,0.771,0.351,5,5,5,282,0
"Ramalina siliquosa",1779.5,0.834,0.706,5,1,1,1697,0
"Ramalina siliquosa",1979.5,0.605,0.061,106,99.6,99.6,1697,0
"Ramalina siliquosa",2011.5,0.639,0.069,94,88,88,1697,0
"Bacidia subincompta",1779.5,0,0,0,0,0,0,0
"Bacidia subincompta",1979.5,0.125,0.088,2,2,2,372,0
"Bacidia subincompta",2011.5,0.232,0.107,5,4.7,4.7,372,0
"Ramalina subfarinacea",1779.5,0.978,0.805,2,1,1,2114,0
"Ramalina subfarinacea",1979.5,0.453,0.051,82,78.2,78.2,2114,0
"Ramalina subfarinacea",2011.5,0.375,0.05,60,56.3,56.3,2114,0
"Ramonia chrysophaea",1779.5,0,0,0,0,0,0,0
"Ramonia chrysophaea",1979.5,0.171,0.057,9,9,9,783,0
"Ramonia chrysophaea",2011.5,0.319,0.086,14,14,14,783,0
"Ramonia dictyospora",1779.5,0,0,0,0,0,0,0
"Ramonia dictyospora",1979.5,0.166,0.166,1,1,1,189,0
"Ramonia dictyospora",2011.5,0.239,0.171,2,2,2,189,0
"Ramonia interjecta",1779.5,0,0,0,0,0,0,0
"Ramonia interjecta",1979.5,0.201,0.077,7,6.9,6.9,813,0
"Ramonia interjecta",2011.5,0.342,0.112,10,9.4,9.4,813,0
"Ramonia nigra",1779.5,0,0,0,0,0,0,0
"Ramonia nigra",1979.5,0,0,0,0,0,0,0
"Ramonia nigra",2011.5,0.547,0.279,4,4,4,226,0
"Rhaphidicyrtis trichosporella",1779.5,0,0,0,0,0,0,0
"Rhaphidicyrtis trichosporella",1979.5,0.058,0.058,1,1,1,717,0
"Rhaphidicyrtis trichosporella",2011.5,0.402,0.152,7,7,7,717,0
"Rhexophiale rhexoblephara",1779.5,3.466,2.978,2,1.2,1.2,370,0
"Rhexophiale rhexoblephara",1979.5,0.386,0.192,4,4,4,370,0
"Rhexophiale rhexoblephara",2011.5,0,0,0,0,0,0,0
"Rhizocarpon alpicola",1779.5,0,0,0,0,0,0,0
"Rhizocarpon alpicola",1979.5,0.773,0.556,2,2,2,179,0
"Rhizocarpon alpicola",2011.5,0,0,0,0,0,0,0
"Rhizocarpon amphibium",1779.5,0,0,0,0,0,0,0
"Rhizocarpon amphibium",1979.5,0.142,0.1,2,2,2,380,0
"Rhizocarpon amphibium",2011.5,0.192,0.111,4,3,3,380,0
"Rhizocarpon anaperum",1779.5,0,0,0,0,0,0,0
"Rhizocarpon anaperum",1979.5,0,0,0,0,0,0,0
"Rhizocarpon anaperum",2011.5,0.441,0.461,1,1,1,38,0
"Bacidia subturgidula",1779.5,0,0,0,0,0,0,0
"Bacidia subturgidula",1979.5,0,0,0,0,0,0,0
"Bacidia subturgidula",2011.5,1.185,0.928,2,2,2,46,0
"Rhizocarpon badioatrum",1779.5,0,0,0,0,0,0,0
"Rhizocarpon badioatrum",1979.5,0.283,0.201,2,2,2,265,0
"Rhizocarpon badioatrum",2011.5,0.239,0.17,2,2,2,265,0
"Rhizocarpon caesium",1779.5,0,0,0,0,0,0,0
"Rhizocarpon caesium",1979.5,0.383,0.387,1,1,1,85,0
"Rhizocarpon caesium",2011.5,0,0,0,0,0,0,0
"Rhizocarpon chioneum",1779.5,0,0,0,0,0,0,0
"Rhizocarpon chioneum",1979.5,0.586,0.603,1,1,1,81,0
"Rhizocarpon chioneum",2011.5,0,0,0,0,0,0,0
"Rhizocarpon cinereonigrum",1779.5,0,0,0,0,0,0,0
"Rhizocarpon cinereonigrum",1979.5,0.347,0.292,2,1.4,1.4,205,0
